Tabel 1
Substance;Sector;EDGAR Country Code;Country;Macro-region;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
CO2;Deforestation;CYM;Cayman Islands;Latin America and Caribbean;0,0016116618036527;0,0016116618036527;0,0016116618036527;0,0016116618036527;0,0016116618036527;0,0016116618036527;0,0016116618036527;0,0016116618036527;0,0016116618036527;0,0016116618036527;0,0016116618036527;0,002459124930664;0,0012504189945087;0,0011254414857854;0,085987632812389;0,019549538538575;0,015839259361575;0,0022510986431115;0,022049786742949;0,067150745799177;0,029176938840051;0,065730383848248;0,0077525476678168;0,12662029769214;0,047722608920847;0,029258650315617;0,032218037067749;0,013795127960833;0,00887750417868;0,012504218784396;0,020548058831127;0,0089195840484727;0,013990620554665;0,013990620554665;0,013990620554665
CO2;Forest Land;CYM;Cayman Islands;Latin America and Caribbean;-0,048013439196723;-0,048007744396061;-0,04800205552131;-0,04800205552131;-0,04800205552131;-0,04800205552131;-0,04800205552131;-0,04800205552131;-0,047948935653322;-0,047885380255713;-0,047874968429736;-0,047874968429736;-0,047874968429736;-0,047821830784015;-0,047715561418483;-0,047715561418483;-0,047715561418483;-0,047715561418483;-0,047662423772762;-0,047609292052952;-0,047556160333141;-0,047556160333141;-0,047556160333141;-0,047386341495912;-0,047375929669935;-0,047269648452581;-0,091957235173889;-0,091850959882446;-0,091850959882446;-0,091850959882446;-0,091850959882446;-0,091747943842162;-0,091216620718149;-0,091216620718149;-0,091216620718149
CO2;Deforestation;DMA;Dominica;Latin America and Caribbean;0,10726922238043;0,10726922238043;0,10726922238043;0,10726922238043;0,10726922238043;0,10726922238043;0,10726922238043;0,10726922238043;0,10726922238043;0,10726922238043;0,10726922238043;0,26827921041038;0,0094050123049779;0,044123444425922;0,045235840340236;0,11022598123259;0,015440551930516;0,029282240603135;0,11656761128937;0,040671109805359;0,075215388071519;0,027969918658509;0,13670434629217;0,064469909949642;0,016662807567919;0,079584626323791;0,017745683783344;2,4552824001989;0,20109725267941;0,12350836834243;0,082536744863183;0,026194726836715;0,07741328001411;0,07741328001411;0,07741328001411
CO2;Forest Land;DMA;Dominica;Latin America and Caribbean;-0,81210602389771;-0,81183594538267;-0,81140177341518;-0,81156339434573;-0,81155141575805;-0,81194802097262;-0,81296954451634;-0,812292021692;-0,81318495868463;-0,8209754932625;-0,82134143362961;-0,82254528111358;-0,82304321501773;-0,82639436704473;-0,83618348339949;-0,83867495157158;-0,84204648756774;-0,8472816410896;-0,85853957302544;-0,86971032890861;-0,87200170252634;-0,87266511526898;-0,87266035228573;-0,87272370695106;-0,87322640382149;-0,87439016977697;-0,90964583169662;-0,91015699216844;-0,91052358326321;-0,91044476212803;-0,90988410009602;-0,36792088078021;-0,36793639623897;-0,36799057058135;-0,36804474492373
CO2;Deforestation;DOM;Dominican Republic;Latin America and Caribbean;8,7245624594738;8,7245624594738;8,7245624594738;8,7245624594738;8,7245624594738;8,7245624594738;8,7245624594738;8,7245624594738;8,7245624594738;8,7245624594738;8,7245624594738;9,737056543382;8,2590208529434;8,1776099820961;7,9084983798875;16,133420317001;5,2683920227021;4,7894314752346;8,9750410095831;4,9524160459993;8,8407266274861;7,2705475412973;4,3881341684124;4,894886553671;3,8664481536352;4,2941976979498;2,4034901877488;2,6175995346734;2,5002694642216;4,3171606271379;3,962858862455;2,6471156170844;3,6423783688924;3,6423783688924;3,6423783688924
CO2;Fires;DOM;Dominican Republic;Latin America and Caribbean;0,030285054307779;0,040141456685976;0,032663480174426;0,053201992800721;0,0866805804553;0,0866805804553;0,0381737748241;0,2960099184583;0,08219521190185;0,00828628086222;0,0591320897454;0,126121983139;0,007380212;0,03548230566;0,04209738953;1,11403280027;0,01719626566;0,03382122808;0,04152950062;0,06327638542;0,04665398944;0,0359324474;0,0351923798;0,10837823344;0,18264969603;0,22368936577;0,0016974693;;0,00233022499;0,04301665643;0,01395975169;0,033097577;0,13914735214;0,42807035608;0,0451979963
GWP_100_AR5_CH4;Fires;DOM;Dominican Republic;Latin America and Caribbean;0,012320515593166;0,016343008505666;0,0071201031242392;0,015247681586075;0,031853285045963;0,031853285045963;0,020737993646193;0,036839996594862;0,02447707885935;0,0069018467963242;0,044276481117469;0,02744644230417;0,00182971699008;0,00965422548776;0,0069955122314;0,11489390410708;0,00664917846824;0,01136791701136;0,01140572265056;0,01079242312484;0,01477456975876;0,00978220587932;0,00761273056236;0,017249862595;0,01868788498248;0,06059731405056;0,00061405086876;0,00278924213736;0,00206710542668;0,00947564918328;0,0028310026654;0,00490348747952;0,01366979038684;0,03794908200664;0,00489090762412
GWP_100_AR5_N2O;Fires;DOM;Dominican Republic;Latin America and Caribbean;0,0050900871572445;0,0068830907334027;0,0034388265063932;0,0066871152137512;0,012516832292325;0,012516832292325;0,0078012173027423;0,017884180063241;0,010723435300589;0,0031852327265968;0,016877633275008;0,012300226193006;0,00122509403063;0,006319315642065;0,004249634027565;0,06089480437907;0,00403009375705;0,007039638982325;0,00741238063096;0,00589667491054;0,010130193481445;0,00701307390177;0,00437783473461;0,010700267699405;0,010684123923785;0,024931899740715;0,00048213066235;0,00111506226445;0,00178624871482;0,00415840260503;0,00197740922559;0,002619214824125;0,00725189246145;0,020766944066755;0,00291652191408
CO2;Forest Land;DOM;Dominican Republic;Latin America and Caribbean;-16,853607419544;-16,808992076914;-16,798902805533;-16,797380151789;-16,796114278432;-16,752590697121;-16,756626879676;-16,762850601741;-16,783431686698;-17,21474423966;-17,417279805675;-17,643259042661;-17,717705433084;-18,035666332203;-18,501446179295;-18,532553705732;-18,572023546717;-18,71344280084;-19,124029057474;-19,317978791209;-19,296409058444;-19,280542335363;-19,282517317642;-19,171878999128;-19,058417376014;-18,956576205274;-19,118951522758;-19,137004484374;-19,176740542814;-19,291853296665;-19,106653174681;-20,381033928301;-20,528870153625;-20,503344643449;-20,477819133274
CO2;Deforestation;ECU;Ecuador;Latin America and Caribbean;42,817134757084;42,817134757084;42,817134757084;42,817134757084;42,817134757084;42,817134757084;42,817134757084;42,817134757084;42,817134757084;42,817134757084;42,817134757084;86,727694912238;30,758687570771;10,965021788243;26,337926338787;25,2197078216;22,907826083041;34,480978887522;21,035427342522;22,321718732872;13,83505596841;17,556565698805;25,011689597902;52,129258884988;16,307629202566;27,463722748127;31,933267055251;27,027352416122;16,290778482494;13,3601390869;16,278077767376;10,289291448664;13,309169434314;13,309169434314;13,309169434314
CO2;Fires;ECU;Ecuador;Latin America and Caribbean;0,089860610876507;0,084872884750533;0,13038633462745;0,28408191018781;0,039176776196429;0,039176776196429;0,06085544945828;0,1284928823221;0,05688229443101;0,17811200741838;0,41301589932388;0,2589059109947;0,07326374631;0,04021631453;0,02290755537;0,17904761721;0,04237169771;0,01794933525;;0,09639103553;0,01035704245;;0,62626872829;0,00561695619;0,03508414878;0,2681945866;0,03324208017;0,00979266416;0,05980171444;0,09681100542;0,0420445092;;0,00519712886;0,15025475319;0,6350138651
GWP_100_AR5_CH4;Fires;ECU;Ecuador;Latin America and Caribbean;0,1136601955996;0,11980517291963;0,36565948528178;1,8581197409985;0,083814980474542;0,083814980474542;0,12119173782602;0,12092892426145;0,14816035950541;0,19404805225985;1,169601032597;0,070127068056615;0,00669899301764;0,00935601142028;0,01189566986888;0,04170309034164;0,0123156135004;0,03853207708644;0,00273305650156;0,02026042684568;0,0156988496854;0,02158186507288;0,05589027152884;0,01251463119284;0,01317106790636;0,02367310227912;0,04294259351116;0,00770878946572;0,02765588040572;0,04034980902792;0,0343797145384;0,03238306350552;0,05206219666284;0,013831970187;0,0753885502426
GWP_100_AR5_N2O;Fires;ECU;Ecuador;Latin America and Caribbean;0,038766877174225;0,036670894415236;0,10768743560119;0,5259755247534;0,031122879755564;0,031122879755564;0,040504743556587;0,038649207673258;0,044692095645587;0,059121547771536;0,33710598088896;0,028928362864971;0,003621435233245;0,0063366085136;0,007624560011315;0,02187454852445;0,00763142594852;0,016265095135115;0,00145507257721;0,012975074901205;0,005875644718565;0,01631817410962;0,032016119177225;0,00934105678373;0,0057968311266;0,01295221315431;0,026989441920395;0,00557674473322;0,01292286632556;0,023035215240715;0,01869994705887;0,017103453984085;0,029057485279985;0,00797326231321;0,04431406318304
CO2;Forest Land;ECU;Ecuador;Latin America and Caribbean;-21,537342857075;-24,097853689466;-24,210628206459;-37,925945729486;-16,468816855912;-10,587520445129;-8,0291009169877;-5,2299670178246;-5,1962629080283;-39,56555333291;-39,717536586602;-37,765704644474;-37,494157642615;-37,430340683532;-35,039388158281;-34,623579953969;-28,509722118589;-27,325614716957;-29,700920240637;-30,422669149772;-33,320572389344;-33,940381271222;-32,396179619186;-32,103325662373;-32,598536620536;-32,696406768235;-32,836823260663;-32,832238357771;-32,799904878519;-32,694234968567;-32,888106801818;-36,625067405039;-36,799636944923;-37,657087136914;-38,514537328905
CO2;Organic Soil;ECU;Ecuador;Latin America and Caribbean;0,016599569260417;0,016599569260417;0,016599569260417;0,016599569260417;0,016599569260417;0,016599569260417;0,016599569260417;0,016599569260417;0,016599569260417;0,016599569260417;0,016599569260417;0,017677119867339;0,017677119867339;0,017677119867339;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081295843307128;0,081019460977641;0,081019460977641;0,081019460977641;0,079941915504052;0,079941915504052;0,079671129943437
CO2;Other Land;ECU;Ecuador;Latin America and Caribbean;3,5622792593783;3,5622792593783;3,5622792593783;3,5622792593783;3,5622792593783;3,5480301648575;3,5480301648575;3,5480301648575;3,5480301648575;3,5480301648575;3,5480301648575;3,9518020639135;4,3555739629696;4,7593458620256;5,1631177610817;5,5668896601377;5,9706615591938;7,6197445029186;9,2688274466435;10,917910390368;12,566993334093;12,566993334093;12,627470844758;12,566993334093;12,563191991664;10,961820147866;9,3604483040681;8,627946463519;7,8954446229698;6,77226289424;5,6490811655103;6,2304381062172;6,2357362614501;6,2357362614501;6,2357362614501
CO2;Forest Land;FLK;Falkland Islands;Latin America and Caribbean;0,0048511228470001;0,0042675291210452;0,0042675291210452;0,0042675291210452;0,0042675291210452;0,0042675291210452;0,0042675291210452;0,0042675291210452;0,0041997905635683;0,0040101886678691;0,004079243222871;0,0041310005606008;0,0041607921222705;0,0041685840340149;0,0041606545515475;0,0041419718612864;0,0041323872039362;0,0041316815468272;0,0041233251541499;0,0040922435722628;0,0040513057394598;0,0039900993169487;0,0039229215578708;0,0038782790092089;0,0038616058529587;0,0039147171470142;0,0040625590739856;0,0042839917044176;0,0044293623803277;0,00448963237278;0,0051863863550106;0,0042938787125124;0,0042292951555057;0,0041792783493002;0,0041292615430947
CO2;Deforestation;GLP;Guadeloupe;Latin America and Caribbean;0,19243960265581;0,19243960265581;0,19243960265581;0,19243960265581;0,19243960265581;0,19243960265581;0,19243960265581;0,19243960265581;0,19243960265581;0,19243960265581;0,19243960265581;0,47256929407145;0,047977772540759;0,056771741355216;0,071650113662961;0,10958209587581;0,028574197270616;0,065249209283599;0,068948918875788;0,030876805922332;0,053945023645107;0,037511754054376;0,14001410201349;0,1636833728427;0,08680282656701;0,067458377404043;0,064326729160186;0,03698823973905;0,061342430080006;0,10441240001355;0,041054185787513;0,027885843071987;0,057784142957683;0,057784142957683;0,057784142957683
CO2;Forest Land;GLP;Guadeloupe;Latin America and Caribbean;-0,91847254846616;-0,90931455118331;-0,91120150659751;-0,921834365101;-0,92171859034419;-0,92495329201372;-0,92474838281911;-0,92427654552423;-0,92393706714197;-0,92313437591868;-0,92320278739403;-0,92462112977389;-0,92741993536647;-0,92884447369786;-0,93157256399255;-0,93296106177162;-0,93365503966652;-0,93313048549505;-0,9326691098486;-0,93188442089407;-0,92369789197852;-0,92280008787767;-0,91189190701061;-0,91071370401335;-0,7429432586611;-0,74281050212777;-0,81897123538819;-0,81733730647207;-0,81604503280368;-0,81570593980985;-0,8123281253205;-0,91293321423112;-0,91264502684994;-0,9126422340394;-0,91263944122885
CO2;Deforestation;GRD;Grenada;Latin America and Caribbean;0,14794111487771;0,14794111487771;0,14794111487771;0,14794111487771;0,14794111487771;0,14794111487771;0,14794111487771;0,14794111487771;0,14794111487771;0,14794111487771;0,14794111487771;0,20586510525101;0,030614245386209;0,20734399399591;0,18758241941121;0,096486306371532;0,080583408991973;0,021975898112359;0,015633905859718;0,030704284217556;0,054715883707205;0,019831691638729;0,01532246840455;0,19861734461804;0,042076764388278;0,0087925215443236;0,038762562274033;0,013866808639421;0,013590021267899;0,017792584146027;0,0096563868507566;0,0074067901816701;0,011618587059485;0,011618587059485;0,011618587059485
GWP_100_AR5_CH4;Fires;GRD;Grenada;Latin America and Caribbean;;;;;;;;;;;;;;;0,00000829441088;;;;;;;;;;;;;;0,00001548290016;;;;;;
GWP_100_AR5_N2O;Fires;GRD;Grenada;Latin America and Caribbean;;;;;;;;;;;;;;;0,00000716745288;;;;;;;;;;;;;;0,000013379245005;;;;;;
CO2;Forest Land;GRD;Grenada;Latin America and Caribbean;-0,18832929239827;-0,18827490836849;-0,19180376328204;-0,19180376328204;-0,19180376328204;-0,19175890375343;-0,19165879220524;-0,19165879220524;-0,19147233882812;-0,19134847411134;-0,19102945498654;-0,19102945498654;-0,19102945498654;-0,19102945498654;-0,19102945498654;-0,19102945498654;-0,19093973592931;-0,19087272526102;-0,19080571459274;-0,19080571459274;-0,19080571459274;-0,19075049231053;-0,19075049231053;-0,19069527597579;-0,19069527597579;-0,19069527597579;-0,19069527597579;-0,19069527597579;-0,19069527597579;-0,19069527597579;-0,19079145422104;-0,19069527597579;-0,19052056087195;-0,19052056087195;-0,19052056087195
CO2;Deforestation;GTM;Guatemala;Latin America and Caribbean;37,75807779053;37,75807779053;37,75807779053;37,75807779053;37,75807779053;37,75807779053;37,75807779053;37,75807779053;37,75807779053;37,75807779053;37,75807779053;30,059746844747;22,826527057066;60,387959469777;20,594276092171;45,738027866487;21,208635292255;35,252923800466;29,647274989297;28,652325283296;21,374351545657;17,669144815513;17,764518195823;20,481490506748;17,72320758246;18,331296092266;25,960538701358;16,610533188639;9,7766211651582;15,061108501342;13,40107060409;7,22491318541;11,895697430281;11,895697430281;11,895697430281
CO2;Fires;GTM;Guatemala;Latin America and Caribbean;0,15167819771118;1,1044760739296;0,2525716875614;0,30041421058264;0,49060795477588;0,49060795477588;0,28758281994105;0,49961806352511;0,9961117803538;0,37106232507598;0,30594022177925;0,18208160959536;0,07343434933;0,4144083972;0,0348634715;0,14468564066;0,05210390102;0,19354261705;0,07694270055;0,17021174706;0,09392778244;0,03469034918;0,06677260652;0,1563117037;0,01989958691;0,16503277687;0,09630042706;0,37441268662;0,06773862819;0,20221262437;0,2694206532;0,11836752803;0,09452245024;0,07664234068;0,84609966106
GWP_100_AR5_CH4;Fires;GTM;Guatemala;Latin America and Caribbean;0,11081641013641;1,1461041349696;0,21051249399182;0,41550952865868;0,44082291280047;0,44082291280047;0,2229950832645;0,34081786620085;1,091226408838;0,49899421761351;0,57521266137282;0,20711304947168;0,31382063400324;3,431252006408;0,09060440844532;2,0438628086248;0,28519147533408;0,85435897682548;0,33550710843524;0,96885722238564;0,283790675763;0,22439566228884;0,16418464947304;0,46363167838708;0,06770686158068;0,32047683179316;0,46957425325132;0,38967209223404;0,0742887595492;0,29252747370588;0,59758536060384;0,09110679025252;0,13661750790968;0,20754483195824;1,2431883959174
GWP_100_AR5_N2O;Fires;GTM;Guatemala;Latin America and Caribbean;0,04253187266688;0,37197451853826;0,076225953012833;0,13090897686863;0,15443611717281;0,15443611717281;0,082372948983617;0,12147171119198;0,36119691174862;0,1730372516619;0,19038556957157;0,082720249138596;0,1406768430732;1,0655344195207;0,039763242469495;0,65889825559281;0,10398842753276;0,32670183924277;0,12187238251779;0,32505353065359;0,11995765420674;0,095149222721985;0,07522552962044;0,18024966096025;0,03890209550971;0,12472221329882;0,18408702180597;0,14900444111979;0,038083726031295;0,11475445277737;0,20484231875385;0,045641116721835;0,059014395172335;0,08455650124723;0,39821846445377
CO2;Forest Land;GTM;Guatemala;Latin America and Caribbean;-64,820002146571;-63,310011356634;-62,186976949469;-60,8653474141;-60,613271261492;-58,722871947006;-59,433554147627;-58,681811671996;-55,21599835845;-53,943801387179;-53,483570436097;-53,142219643933;-52,719687826489;-52,143186790875;-51,043404905614;-50,63309075735;-50,535679397679;-50,221668510639;-50,64985183478;-49,192738103486;-49,228646940847;-48,786454186092;-49,682135509787;-49,010986479656;-49,236286220691;-49,183943910588;-49,502909130762;-49,260155762439;-49,204820963941;-49,465704894427;-49,076694069083;-48,524602955728;-48,348107917458;-48,174970250561;-48,001832583665
CO2;Other Land;GTM;Guatemala;Latin America and Caribbean;0,32369647668546;0,3047138618461;0,28573124700693;0,26674863216765;0,24776601732842;0,22878340248922;0,20980078765;0,19081817281075;0,17183555797153;0,15285294313225;0,13387032829301;0,11488771345375;0,095905098614498;0,076922483775235;0,057939868935915;0,038957254096644;0,019974639257416;1,0586251890968;1,0412413626996;0,95309800474961;0,8649546467997;0,79579390368905;0,70765054573915;0,61950718778918;0,53136382983933;0,44322047188948;0,35507711393956;0,33609449910034;0,24795114115036;0,15980778320049;0,07166442525056;-0,017476291671514;-0,10462229064921;-0,10462229064921;-0,10462229064921
CO2;Deforestation;GUF;French Guiana;Latin America and Caribbean;1,4787553714362;1,4787553714362;1,4787553714362;1,4787553714362;1,4787553714362;1,4787553714362;1,4787553714362;1,4787553714362;1,4787553714362;1,4787553714362;1,4787553714362;1,2303183597913;1,6226162051411;1,5833315493761;1,8533141139617;1,7772672954289;1,716623934994;1,4154273746311;2,3461536878435;1,6352127953965;1,1077500972361;1,2932004727896;2,8538376596102;1,5199569390706;1,7005883909068;1,6989701931407;1,8982995775489;1,074926072233;1,0734209472949;1,2089665216761;1,5374714897259;1,0677575992394;1,2713985368804;1,2713985368804;1,2713985368804
GWP_100_AR5_CH4;Fires;GUF;French Guiana;Latin America and Caribbean;0,36628308117038;0,90897079050945;0,69143855488869;1,2692419781541;0,37032557004782;0,37032557004782;0,59604165322172;0,52270770569446;1,106556217977;0,68306141581736;0,99579688137832;0,05264891279025;0,0015998356136;0,00334806905692;0,00582634288376;0,00890132146876;0,0011844298634;0,00105697241104;0,007223109775;0,00150487061144;0,00194405363852;0,0002211121696;0,0021138125988;0,00066333652;0,00154765293536;0,00355334974204;0,00476418950868;0,00045051875008;0,0010020970624;0,0005351217284;0,00025705461488;0,001326673012;0,0001874536832;0,00335554601844;0,0026937121624
GWP_100_AR5_N2O;Fires;GUF;French Guiana;Latin America and Caribbean;0,10204027649486;0,25343104962606;0,19260553166822;0,35341918501423;0,10338064339904;0,10338064339904;0,16623412359419;0,14570527568507;0,30849625853457;0,19043942532056;0,27758798540091;0,014867699796917;0,00060534258778;0,0012093996012;0,002185265377395;0,00328819985775;0,00050541919996;0,00039527933869;0,00287417137686;0,000782321787055;0,00090279187435;0,0000615490802;0,001049485756915;0,0001846472406;0,000689770642525;0,00112774752136;0,001915029644135;0,00013026561328;0,00060690122185;0,0002033736299;0,000092608041355;0,0003692944865;0,00016198443371;0,00173394336038;0,000773470560745
CO2;Forest Land;GUF;French Guiana;Latin America and Caribbean;-3,7223259745347;-3,7104798962029;-3,9208669079394;-4,4283944834878;-4,4243020631611;-4,366950272775;-4,3231811630172;-4,3021899125065;-4,2285052966975;-4,1903235219698;-4,237423072247;-4,2087696727564;-4,2145003842759;-4,1671576601436;-4,0637851758158;-4,079480949683;-4,1037584852701;-4,1068722071893;-5,0584905749001;-5,0066809073248;-5,0621517917297;-5,0492801391623;-5,0441150634212;-5,0559126495563;-5,0425247214986;-4,9561013881244;-5,2717723553052;-5,1842661747775;-5,2228022437226;-5,2201216909187;-5,2511056820571;-5,2478387900998;-5,2424796386561;-5,2508541848267;-5,2592287309973
CO2;Deforestation;GUY;Guyana;Latin America and Caribbean;7,7186149317949;7,7186149317949;7,7186149317949;7,7186149317949;7,7186149317949;7,7186149317949;7,7186149317949;7,7186149317949;7,7186149317949;7,7186149317949;7,7186149317949;11,488012937647;4,016378999021;7,6514528587163;2,7886348575647;3,5019970440002;3,5146336652361;2,8920393197037;3,5834444648148;3,9109440561943;3,6322574612906;3,1936897650178;5,1180913328425;5,3297017704492;6,3768930734284;9,6842189193256;6,9189799434162;4,6053405450797;3,2353753192776;6,3289496805949;5,3920913163721;3,9162218593568;5,2124209521079;5,2124209521079;5,2124209521079
CO2;Fires;GUY;Guyana;Latin America and Caribbean;2,7665316636838;2,3108600729619;3,2239391627447;3,8566133648892;5,9836438743867;5,9836438743867;4,157453039645;2,91128525354;7,2929839842034;3,7511117387267;6,441735642338;4,085858998644;0,8891685443;17,62831875268;0,942938011;5,735281862;0,510295872;0,410455377;1,419953722;4,370795068;15,796985089;0,24405454;3,2853404583;1,553074389;2,862094193;9,229699136;9,706714928;0,27733471;2,906467755;9,795461973;3,849405786;0,798723963;0,022186777;13,8701305206;28,4027723047
GWP_100_AR5_CH4;Fires;GUY;Guyana;Latin America and Caribbean;2,6519245232123;2,7065628911556;3,8798255129399;4,5782726663229;3,6373037857404;3,6373037857404;2,9384094554255;2,9685099018905;4,7736019799793;3,0367963260748;5,5133129431199;2,1521523808988;0,38696609221984;7,1765429069314;0,41389334807352;2,3158214871579;0,22337917015708;0,18914516600896;0,5789675199364;1,7677758526386;6,330894534645;0,11548986189524;1,3355234822213;0,6445515446944;1,1697787451896;3,7444313626014;3,9304702247213;0,13931721497568;1,1805401799626;3,9599749815587;1,6071106064513;0,32823596881852;0,01662480007412;5,5897071866905;11,547119715802
GWP_100_AR5_N2O;Fires;GUY;Guyana;Latin America and Caribbean;0,4380450470188;0,50311606262089;0,72748094890412;0,85577077056361;0,35536035640124;0,35536035640124;0,3644188741961;0,50675847109482;0,52722991115342;0,43352727575954;0,82900513383595;0,15428399228912;0,017862839503595;0,06643602479593;0,025220980259445;0,017417194574955;0,01346305876722;0,017165753271335;0,00880786639467;0,01742802531761;0,01918223109898;0,0130518402716;0,01848681705064;0,01751716337874;0,01970515902225;0,03966057612736;0,027504986319855;0,02258984215464;0,01426853244543;0,027285207277185;0,03982345959212;0,00673528937692;0,005573308767335;0,042669859630685;0,098699409206965
CO2;Forest Land;GUY;Guyana;Latin America and Caribbean;-12,601881144304;-12,571318641658;-12,798492473546;-12,14928801996;-11,560573308403;-11,199891341738;-11,19244414232;-10,711465635213;-11,361851529909;-11,100494984207;-11,801434536189;-11,706870609429;-11,785406906769;-11,576014598765;-10,681088619841;-10,544157943692;-10,224721528729;-10,403815556793;-16,039819903599;-16,021158065212;-15,7783193331;-15,835784634592;-15,895004905521;-15,770683778718;-16,160282128889;-16,460037288551;-18,44074091376;-18,450890941744;-18,409682151447;-18,418628334525;-18,375768058171;-18,405445168273;-18,390111602914;-18,392174075951;-18,394236548989
CO2;Organic Soil;GUY;Guyana;Latin America and Caribbean;1,4228858004617;1,4228858004617;1,4228858004617;2,0618599971768;2,0606345216207;2,3923536325903;2,5978688830916;2,6523505927496;2,6637251295463;2,7886154698963;2,8001359129063;2,8215819290995;2,8294595811402;2,8253761140454;3,1870076519478;3,1823506949112;3,1764244689203;3,1720681372938;3,1700936336628;3,1686250270384;3,1605860909137;3,1544291885296;3,1400524162921;3,1388016631109;3,1334936861439;3,1242739088932;3,1251465942209;3,1242753703721;3,1252891556487;3,1020640795203;3,102431687016;3,1615968659201;3,2690018517162;3,2690018517162;3,2909976541533
CO2;Other Land;GUY;Guyana;Latin America and Caribbean;0,00000000000056843418860808;0,00000000000054001247917768;-0,00000000000011368683772162;-0,00000000000022737367544323;-0,00000000000011368683772162;-0,00000000000022737367544323;-0,00000000000022737367544323;-0,00000000000022737367544323;-0,00000000000022737367544323;-0,00000000000022737367544323;-0,00000000000022737367544323;-0,00000000000022737367544323;-0,00000000000022737367544323;-0,00000000000025579538487364;-0,00000000000022737367544323;-0,00000000000022737367544323;-0,00000000000025579538487364;-0,00000000000022737367544323;-0,00000000000022737367544323;-0,00000000000036948222259525;-0,00000000000022737367544323;-0,00000000000034106051316485;-0,0000000000007105427357601;0,000000000000028421709430404;-0,00000000000056843418860808;-0,00000000000048316906031687;-0,00000000000025579538487364;-0,000000000000028421709430404;-0,0000000000007389644451905;-0,00000000000025579538487364;-0,00000000000076738615462091;-0,000000000000056843418860808;-0,00000000000082422957348172;-0,00000000000082422957348172;-0,00000000000082422957348172
CO2;Deforestation;HND;Honduras;Latin America and Caribbean;21,328206358447;21,328206358447;21,328206358447;21,328206358447;21,328206358447;21,328206358447;21,328206358447;21,328206358447;21,328206358447;21,328206358447;21,328206358447;24,626247695862;17,432692072915;21,925679306564;11,679404660852;20,640199532561;24,565760202672;20,537249731298;23,731040235659;26,757674095582;27,066273222195;29,453098553658;15,887655322836;27,015937055277;44,186518307789;31,035576095189;60,558596159952;31,135588546384;26,280908024409;32,339657996469;33,698266203917;19,109602893559;28,382509031315;28,382509031315;28,382509031315
CO2;Fires;HND;Honduras;Latin America and Caribbean;0,012386075366807;0,1814721298043;0,12656721754757;0,14567486828906;0,11302968902261;0,11302968902261;0,01184708616922;0,0580266182275;0,0934620680746;0,04314032680924;0,097214099939778;0,04865580324398;0,03124001158;0,2152851416;0,00485955259;0,02548886762;0,0050924079;0,00941181918;0,011882285;0,07618442609;0,0036978907;0,06841985863;0,00373772059;0,01505991402;0,04196058737;0,03417790802;0,06266438081;0,06501453306;0,04584549764;0,03943476968;0,18559020622;0,01789916598;0,01336767371;0,00986624736;0,03888157929
GWP_100_AR5_CH4;Fires;HND;Honduras;Latin America and Caribbean;0,038979958584549;0,37791766127169;0,11668162537052;0,50984900547947;0,25226449022508;0,25226449022508;0,1077350720799;0,51596821867897;0,39750669159237;0,44201880331619;0,7389945377407;0,18029011934344;0,17594335501092;2,3543970999889;0,04826731126784;1,6610095451018;0,38103042478424;0,40146678959632;0,43375941436548;0,68094398118264;0,44977069007164;1,1105867557862;0,10109781731028;0,66127740678552;0,86281808289656;0,49259218767248;0,75236935683728;0,25613405775132;0,55349661967572;0,54130187262172;1,8966493142862;0,17357394840352;0,12658893531592;1,2357051965065;1,3235349397782
GWP_100_AR5_N2O;Fires;HND;Honduras;Latin America and Caribbean;0,016595763763886;0,14754653957025;0,048197161601966;0,17557337422702;0,096815156611618;0,096815156611618;0,044237990353612;0,19289695180254;0,15096899273655;0,16700527738153;0,26078776399077;0,069122780363287;0,0693081318;0,774085747804;0,02438602391905;0,56375302257966;0,15659297526674;0,141257430492;0,16090568868643;0,23360608584789;0,15461668190977;0,38886489642988;0,040896320110225;0,23393159504291;0,30798677829686;0,16267378593554;0,25687458442263;0,096024892136245;0,22085660392559;0,21106333053307;0,66922290681335;0,070757066362145;0,055169323937755;0,43539354283522;0,43901802558676
CO2;Forest Land;HND;Honduras;Latin America and Caribbean;-55,635086819143;-55,484388303759;-55,626384624075;-55,602380241153;-55,315423374442;-54,966379390354;-54,643252969749;-54,468592979954;-54,304836066753;-54,099865919087;-54,525451874693;-54,817038057252;-54,677052189236;-55,070586428085;-55,096217302844;-55,038911537597;-55,143378777651;-55,186942219321;-57,304109181293;-57,809314664382;-57,614959552897;-57,036506750782;-57,073368214876;-56,811649752363;-56,591523484399;-56,421091225823;-56,34863475686;-54,973776654413;-54,66532458544;-54,80727913019;-54,538694414976;-53,824595742553;-53,885542067764;-54,058648121511;-54,231754175257
