Tabel 1
EDGAR Country Code;Country;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
ITA;Italy, San Marino and the Holy See;0,2085801139511;0,20431817613606;0,20171622618944;0,2008172248091;0,19478567917491;0,19937034405362;0,1951476619968;0,19290576768164;0,19296258553865;0,1923071629675;0,18755639189004;0,18324849920211;0,18591787622339;0,19280829489363;0,19361084061652;0,19271908908348;0,18552370930239;0,18074212478924;0,17775033950365;0,17009696555184;0,17129228175962;0,16656330455672;0,16558539803344;0,15663804182123;0,14987467498678;0,15203515137158;0,14868579011602;0,1452823943476;0,1426531517519;0,13921987903348;0,13872758608276;0,13868910786782;0,13202531817593;0,12159514380389;0,11837810092241
JAM;Jamaica;0,44461493453901;0,42295986287588;0,45119306095426;0,41858608811363;0,41492590138882;0,41900326148534;0,43284091357441;0,44531527919915;0,47714943925409;0,4841003228528;0,48262664775521;0,47891076348757;0,46786741338007;0,46494299470686;0,45755920074376;0,45258492328306;0,49016451838411;0,47967582687286;0,39814472745765;0,34765413638301;0,33821061142919;0,33021142573079;0,31058842208247;0,32631076537771;0,31458721324666;0,30717505488198;0,32195416176724;0,30811234142057;0,35154455678528;0,33876056667138;0,27786877798579;0,28666646725628;0,30928949877391;0,30818603113223;0,32380500208242
JOR;Jordan;0,44092731385051;0,44522541844529;0,45609533202655;0,45391078885855;0,44759669585338;0,44757326877073;0,44760123403246;0,44728879382671;0,44200108490832;0,4311534596733;0,45231799583107;0,43460350430794;0,42999770788451;0,42590294265255;0,42126849225121;0,4174237754984;0,39203071316877;0,37822375930885;0,34836479324217;0,33839247445635;0,32711348678249;0,32817679475766;0,36549119417546;0,35299317017135;0,36549636356767;0,35704765699723;0,35200056221012;0,35966871822115;0,34256261108255;0,32180369270731;0,30600598446127;0,30808100050788;0,31961798764751;0,3205570934912;0,31690953113283
JPN;Japan;0,29752821568575;0,29060217584866;0,29036587730204;0,29082880044306;0,30153251641978;0,29784741286375;0,29197058627935;0,28548732210528;0,27785273018372;0,28523549166507;0,27847333022687;0,27309174741222;0,27868926101203;0,27536054849265;0,26775711523182;0,26476825207197;0,25556550723336;0,25816185605516;0,2473754828182;0,24865599528686;0,25080737983615;0,2602989215125;0,26395718765496;0,26179678064982;0,25162041364654;0,24009561202936;0,23767181772404;0,2310578477196;0,22059719454084;0,21452207237221;0,21205041796171;0,2102598304805;0,20299828071609;0,19159235036961;0,18606171426016
KAZ;Kazakhstan;1,1849959264171;1,3553587222698;1,4491782382969;1,3904365342619;1,4174833410754;1,3372620216562;1,1680675262981;0,99872915081324;1,015622772056;0,90728920377913;0,85930737031263;0,75477786171017;0,75134909647133;0,76018084079139;0,74256053936013;0,72247737482046;0,72503590642474;0,6940797265784;0,75358302084032;0,68571383381223;0,68461423935049;0,68666417249231;0,64586784291195;0,6424219464057;0,54019001097289;0,47069856212062;0,49326442083031;0,49884932641099;0,48795913114946;0,45045965875522;0,47518883014983;0,48525513751945;0,4810657993697;0,46329333268086;0,44703633561514
KEN;Kenya;0,40213638962351;0,38764143237336;0,394961481489;0,3976495829495;0,39297298144729;0,38242656282832;0,3594134269059;0,35696112042236;0,35431824027189;0,37063324559418;0,35950256261602;0,35418131429034;0,37220068451628;0,37237308025857;0,38791970187174;0,38435591455828;0,35235308779801;0,45623479136289;0,48540614035543;0,46354345007565;0,44943268400563;0,43191442931445;0,40470041528471;0,3896134870566;0,38094057196077;0,37272947347722;0,38511269299975;0,3587452119579;0,35104203201637;0,36713708057469;0,41114628130827;0,35955530548045;0,35294317486605;0,31980586839796;0,31288444020429
KGZ;Kyrgyzstan;1,2465585201595;1,2429684367244;1,0662197811415;1,0168561477634;0,95773708873269;0,77652822613228;0,78056723470992;0,73370093633399;0,7412759219409;0,64676991491573;0,61150075387029;0,53694292356846;0,59505393915117;0,59011579675377;0,5487910291781;0,55425010849389;0,54188293034913;0,55569060129959;0,56614385732884;0,546214685186;0,53854560740708;0,58064796820167;0,65873453702547;0,59105191595453;0,59577861310775;0,58745601953864;0,55624451032467;0,54096664322171;0,57696993380271;0,52907536912143;0,54762731374672;0,55541844382423;0,51261612477502;0,465170384593;0,43941000475042
KHM;Cambodia;0,74699176467765;0,69286629609818;0,66359313388706;0,6570219938646;0,97216225574749;1,1343011639862;1,0788948295412;1,0561222486651;1,0179002179904;0,93540560385917;0,85381931810327;0,81662165948973;0,76433883084102;0,75868766859619;0,67876145250579;0,67266490850422;0,64128073407798;0,60871306358525;0,58504726533946;0,5917372878719;0,57549835116645;0,556601278269;0,51485199339944;0,4770550720914;0,46131317390406;0,45311922694554;0,45214337831706;0,43987558296733;0,41318702247626;0,4139840853739;0,45808581740027;0,45741519195742;0,42399916363514;0,41987529440353;0,40293809523696
KIR;Kiribati;0,19955545777188;0,21431173394711;0,18219596543185;0,18468311942029;0,18480477010367;0,1716516098209;0,17473699720255;0,17717417061656;0,17442530234816;0,18305735766229;0,23721841947298;0,23138751266924;0,29827007567971;0,31194573487878;0,32374090740416;0,39425195158092;0,39508670576048;0,36680828753256;0,41220078643215;0,36439501105197;0,37573472557044;0,34835502976759;0,32722442682513;0,3215350953748;0,32133620661607;0,29668325297992;0,29645519923328;0,29112364144418;0,30264951980879;0,29599852436461;0,29617049191581;0,29339087765794;0,27115669311575;0,26615224767915;0,26290065222741
KNA;Saint Kitts and Nevis;0,10341005148522;0,11765535155284;0,11507454669772;0,11568169573407;0,11974491597853;0,10464786084629;0,10746468618053;0,10494736653079;0,10629650881976;0,10338300216329;0,1049133180666;0,10128157639381;0,10799318537328;0,11513913143788;0,11754792447991;0,10156779626994;0,10390930153256;0,11123218512246;0,10448821128711;0,11692058071008;0,12413472474237;0,10412871875145;0,099514360600852;0,10316401581622;0,10004136602309;0,10357744684691;0,10649236760815;0,1009367154593;0,10464738868001;0,1152890524391;0,12799800146847;0,12984611254754;0,13267729000253;0,12382685399791;0,1261707985186
KOR;South Korea;0,52485527305355;0,52749988374629;0,54083011963735;0,54037477613078;0,53234125076929;0,52198865517705;0,5184068473085;0,51534485769493;0,46856875974154;0,45882221870123;0,44911283214709;0,43410492390636;0,41563370695787;0,40729232547411;0,39982947309653;0,38109878352;0,36725550572568;0,35936643298048;0,35599448024239;0,35594904549056;0,3664357142318;0,37071172488677;0,36161635319682;0,34923018275943;0,33345272359444;0,32990035953514;0,32266666617976;0,32089980763399;0,31873224399123;0,30122095505054;0,28924931397293;0,28694750125496;0,27015429348287;0,25703932154719;0,25123480556532
KWT;Kuwait;0,77071244323575;1,18521762192;0,64957731993778;0,67847780472748;0,70972999116938;0,65684458412766;0,657320573224;0,68348888158148;0,67022426480173;0,70142664765388;0,75655201757686;0,76907197461344;0,77392742678019;0,73336781406867;0,69598463376375;0,696393301521;0,66637773400704;0,60927571537048;0,61808997504802;0,65614941953446;0,6838074950335;0,66694960141053;0,64075493322262;0,64248164953796;0,63327023611879;0,64932422279362;0,65374146161984;0,67532073369179;0,67363574253523;0,65198744281141;0,66306596991508;0,6899138860858;0,67689750737071;0,72401637780752;0,7690537445025
LAO;Laos;0,78304902871167;0,75346854329376;0,75261987821314;0,71944982739675;0,70313160625722;0,66405611367026;0,64204356714088;0,61818707300231;0,5714238432465;0,52753238078415;0,5649646309615;0,55575768046195;0,54321869721409;0,52788531831649;0,52560139836215;0,48296870959593;0,46862088793952;0,46074944854916;0,44694277998498;0,44995745615239;0,44159331941802;0,40896676841047;0,40584806726772;0,39190575474498;0,38524269470859;0,46878056015723;0,59523021525085;0,62136323818184;0,59751480371714;0,56401101493951;0,57068191368401;0,62853946116821;0,6223976999085;0,64160176729828;0,62078044097619
LBN;Lebanon;0,40337773589921;0,32625394115263;0,30046639487043;0,36756587303802;0,36914796880463;0,39741889530555;0,37139194910633;0,40001508493207;0,38558230744035;0,39886535139453;0,36273630228495;0,37664646924019;0,36629204500316;0,35938384188372;0,34383478178492;0,33499421864384;0,32425975814969;0,27968307730484;0,30342844132142;0,31748388635454;0,28400255247107;0,28797154946369;0,31124741827094;0,29809955878172;0,31272974018259;0,33434473858563;0,3417916804586;0,35582490546995;0,34596385361647;0,36988011139131;0,40142749279544;0,35818424879702;0,26867739190709;0,28066899872488;0,31047097409588
LBR;Liberia;0,43577237120643;0,44565479356232;0,63792700147578;0,8812912501017;1,0949540685596;1,1693617637315;1,1221662643044;0,5932636921976;0,50645368628574;0,45965984292549;0,40029250391469;0,39607473234454;0,39020767053686;0,57934482353201;0,58936020219153;0,61332092163532;0,62660541520641;0,5527240159779;0,51727298678348;0,52093855694077;0,54366791797547;0,52738992062277;0,50851404111512;0,46799103672732;0,51411082270595;0,53701137037676;0,57353410122331;0,53818921709139;0,46778589715947;0,54528074413799;0,5460544956213;0,52009966683958;0,51478750284911;0,49680760242448;0,47905387249566
LBY;Libya;1,0804740223939;0,90889466065728;0,8749893993674;0,86495433177541;1,028648912035;1,1669423758215;1,1925605708228;0,99892017587091;0,99136763447987;0,9639658951429;0,97458631559053;0,95470126499919;0,9665533069146;0,94987707651207;0,89658918215735;0,86381951507845;0,79806247057414;0,7034347346488;0,73617424276584;0,76753939330853;0,77319937977245;0,91860060960308;0,7821801193825;0,86846192606831;1,0010744895548;0,90057315285157;0,86875325596486;0,78951576148768;0,78909578482028;0,91976166048646;0,91695079248954;1,0267859086093;1,0868601941652;1,0744899511646;1,0837877279866
LCA;Saint Lucia;0,062975991168774;0,062660583676918;0,058120611413712;0,057193945498074;0,062055304139389;0,062904336388422;0,062074956574904;0,065343579643626;0,064840651408122;0,067382151461624;0,071594393084468;0,076046404583848;0,073219401029237;0,07488754391699;0,068413341009943;0,069943577495159;0,069185759087985;0,071097998583874;0,070479317266992;0,075764505044346;0,081099491542541;0,067517307273738;0,06997465334291;0,077562948732215;0,081072560423545;0,082881919615976;0,084443337577221;0,083547373863611;0,097376467698249;0,10802049522334;0,13850064435079;0,12602464308713;0,10955919598579;0,10823593469518;0,10758003379834
LKA;Sri Lanka;0,21340321369421;0,19826540343567;0,20717754687635;0,19584088541268;0,19787965327554;0,18768250397277;0,20033528679449;0,18851822359232;0,17448104417465;0,17964465906406;0,18104251719135;0,18132882763865;0,17947149031277;0,17873351098295;0,17014992383603;0,1725103714449;0,15312341455548;0,14788448402459;0,14069437558969;0,13126961921462;0,12932512501991;0,12856513086277;0,12689681203848;0,1111219604773;0,11217710201052;0,11900645024452;0,12302620471397;0,11107405686549;0,10786802430015;0,11375740193058;0,11788771132632;0,11370302463673;0,11612290229036;0,12258398966966;0,12330972490353
LSO;Lesotho;0,82705235351259;0,78884056953684;0,79293156778832;0,75324052634132;0,69401269085918;0,65780628709416;0,59957384639709;0,5999420204575;0,52414775444701;0,67905147922043;0,68908325659433;0,66864369916977;0,63027548103548;0,61134974202051;0,5996189427145;0,61781598138193;0,58362138557994;0,58845602316103;0,53093223423223;0,55719580140292;0,53032579075305;0,51354318165924;0,49369162148829;0,46889669992263;0,46228905021846;0,44295071292802;0,43311543428989;0,48049333935515;0,47136563080331;0,45892033009493;0,43978909347149;0,45548569888513;0,49409713481968;0,51181043635517;0,49614594694534
LTU;Lithuania;0,63856631183484;0,69857142326427;0,58389402632201;0,56253537691618;0,58654206020176;0,54204667650506;0,52713486868321;0,47774143990554;0,46241396864279;0,41279682999224;0,36997445555298;0,35901869307744;0,34450120984709;0,31273084413431;0,30548246689277;0,29637309844192;0,27931871491701;0,27348102897301;0,27134127145926;0,28118895067403;0,29088790661177;0,28361841748025;0,27518621083822;0,24857770015469;0,23998237639403;0,24097072736327;0,23223138348135;0,22593958422356;0,21146925307089;0,20368414039927;0,20189117456614;0,18852571037664;0,16881035374905;0,1627710448638;0,15815904280693
LUX;Luxembourg;0,41575368338145;0,39774090038004;0,38249260510944;0,37323899353369;0,33437500807872;0,26615571741846;0,26442253955951;0,23567043927679;0,2035282752212;0,19665241015681;0,19642657486312;0,20116369058469;0,20776913444958;0,21001866789337;0,22668102432778;0,22513724188408;0,20919100132232;0,1847517692442;0,18356536452954;0,1804030385057;0,18317189481753;0,17914551303608;0,17275328230501;0,15992116260661;0,14902157015844;0,13894584147133;0,12901049685046;0,12933724042405;0,13147329741724;0,12954178333913;0,10900946878383;0,10643796684883;0,094617860794356;0,091324941583816;0,092708088253639
LVA;Latvia;0,59076336338275;0,63298907194147;0,78490645039168;0,70242459005843;0,56942024156057;0,51329400691254;0,50099088491854;0,44084200218305;0,39665904529169;0,36602654877726;0,32211094964827;0,31899087973353;0,29773355292594;0,28164884364509;0,26071971193994;0,23640962290349;0,2196343931531;0,20556978407908;0,20640841599413;0,23148964812846;0,26147441825973;0,24268661491706;0,22481413941821;0,21588741070894;0,20941280313936;0,20625421665297;0,20087629663665;0,19219951130956;0,1929034429948;0,18972519294447;0,1873871024747;0,17895985818192;0,16695979348645;0,16060240781825;0,16054825694713
MAC;Macao;0,054117848295558;0,053533239850061;0,053315052885492;0,056071732779735;0,058682103208365;0,051551177342755;0,059493736810205;0,06337086443889;0,0729622879445;0,078695006463391;0,063043266489046;0,065634521264992;0,066003141710323;0,060714037192401;0,05539512805029;0,051554455229394;0,045231977276827;0,037566327590371;0,030279853501259;0,031679919491573;0,025633941918849;0,020739582929144;0,019594143522488;0,018365593990534;0,021490263542012;0,035993714958233;0,034564461964925;0,034427826170724;0,024020535748395;0,026024889360448;0,056582928073058;0,042118033165997;0,043281847715594;0,024757206633388;0,023477918291028
MAR;Morocco;0,39158349533617;0,37329539470044;0,39487925851933;0,39611335416893;0,38146121256368;0,41418331829802;0,37192784842005;0,39635760879949;0,37705025510379;0,38728928933707;0,38720951756774;0,38380895163407;0,37959687367571;0,36066618800141;0,37729282093531;0,37682195143769;0,35662684789926;0,34921707066086;0,34822246815563;0,33582392450088;0,34057351201304;0,34430230915846;0,34485458372006;0,33464311809011;0,33138525458005;0,32556436544168;0,32519715465797;0,32253994625415;0,31940741278948;0,33438528360551;0,34858990986905;0,34258764093887;0,33724837079715;0,31907295828112;0,31030087049118
MDA;Moldova;0,79015238843804;0,77773688560745;0,89846245925911;0,77661965330683;0,9650373845308;0,87143203563471;0,82104425480297;0,73359800660111;0,71223986452472;0,64694076636774;0,59181865565012;0,56857476238368;0,53943909903017;0,53473704869381;0,49807435205331;0,47735221705881;0,44794575716785;0,42957373404883;0,38688990650569;0,40436047741133;0,41655103072489;0,40072553415483;0,39016115760154;0,33994575107252;0,34060974684098;0,35039011411351;0,34297101656512;0,32997659460571;0,33548791483318;0,32583352412628;0,34661937396957;0,32461300810864;0,29996674265822;0,2964455809328;0,29516513674609
MDG;Madagascar;0,9643271163218;1,0325168532274;1,0370698294979;1,0388022796997;1,0247987864778;1,0332525055036;1,0180714139348;0,9902648489448;0,96758949373508;0,93494756350116;0,90086800052149;0,78887024591248;0,82965060227873;0,79709032232261;0,78000493416347;0,82919797257494;0,79554450167976;0,77070924646971;0,73879336860684;0,78684455483677;0,79989411064223;0,78894062596766;0,80073826528391;0,76237212491601;0,77510024486423;0,76022182502711;0,73020404738306;0,71151417018665;0,65830330564147;0,6691232335227;0,71209633276884;0,71733641265037;0,70635712608017;0,7024128149031;0,67569646209556
MDV;Maldives;0,067146670125232;0,068204329055296;0,068982673748911;0,074359641408032;0,13011087573862;0,13820496979513;0,13057528010934;0,10939922098873;0,11398136142808;0,10768601569001;0,17937335684411;0,1671396967934;0,18690528641485;0,14380349986273;0,17093702706595;0,18008027525795;0,17612491809978;0,17277630977611;0,17254678130567;0,19403375744429;0,19445939496305;0,19326357885076;0,23498476833113;0,24545313412234;0,30345228068905;0,21596680714445;0,22082049445884;0,19261801118377;0,15505087894715;0,1581173643642;0,19289841030778;0,19010163738294;0,17774071306162;0,1704831678818;0,16985229170349
MEX;Mexico;0,30975694630696;0,31007058313796;0,30106743546048;0,30139536186227;0,30481581506052;0,3116456992024;0,3055633874285;0,29979361625738;0,2966084087179;0,28184973427154;0,28047328062124;0,27994807272175;0,28370186429918;0,29231818294116;0,28681981112759;0,29114881191011;0,28740480958082;0,28621862094699;0,28637327090985;0,2993658273876;0,29203151844884;0,28719926256742;0,28380518835751;0,27803007787939;0,26667735447993;0,26317145302234;0,26212974687427;0,25889944182588;0,24633821811559;0,2535674312445;0,25589195334314;0,24738935454054;0,23998987474506;0,24125893228429;0,23819256767694
MKD;North Macedonia;0,53930056039774;0,5149495200606;0,49438512966066;0,54376162545575;0,54287630263696;0,54257234789777;0,61111398072976;0,54876033273619;0,56884140454968;0,50546936505402;0,46931102023576;0,48893665040896;0,45870015209055;0,48010259192251;0,46508321778024;0,461328455114;0,4282317917439;0,42758046892113;0,40047684596583;0,3672857711838;0,36040000264183;0,38772168080874;0,37058979420382;0,33367918402527;0,30988518404453;0,28705372909603;0,27123291453718;0,2801569425169;0,26058663740875;0,27761324064838;0,26432751026958;0,25134296563481;0,25874413441723;0,24770746291903;0,2237970038843
MLI;Mali;0,80782390900017;0,7248523209236;0,74732848171507;0,73386962842473;0,72637455192622;0,74113475895733;0,71297856709074;0,68707491498863;0,67655805753197;0,67167910662492;0,71283306777424;0,64632434508633;0,67152649953216;0,64612921212453;0,66382914813739;0,64610575697824;0,6128795882863;0,63004085138307;0,62443139564013;0,62863035413392;0,61676222248385;0,61671103865686;0,6453968152016;0,66618955642032;0,64182627365021;0,64481584948408;0,67211886029802;0,68654697160213;0,68502465046323;0,66485095679807;0,70058793815435;0,71865441457625;0,68681088202929;0,68690763399355;0,67768000438269
MLT;Malta;0,39113021460429;0,35428798494254;0,33440745274281;0,40694310949608;0,34812350348269;0,31212869694799;0,29511288558402;0,29750420670049;0,27353714662762;0,26578097958571;0,19944760337475;0,23222980547275;0,2120313929854;0,22819444628005;0,22714510756193;0,22507211312513;0,22430573565813;0,21901823104013;0,21111650934572;0,19811073557772;0,18978238609098;0,18723834973272;0,19082152844668;0,16024460295636;0,14914371100282;0,10298265661629;0,085704977707923;0,083693710329742;0,077901437397376;0,078693508116657;0,079336841958291;0,070268869903429;0,072828721854633;0,067895550806029;0,064601471720391
MMR;Myanmar/Burma;2,0479549895361;2,0213252053406;1,9638280547767;1,9407140024258;1,8978037474864;1,8487726040891;1,7349993572847;1,6090302264618;1,5576821562752;1,5217246981556;1,3875007193024;1,2562341918917;1,1460464378029;1,0766426104978;0,982332198688;0,91473656257452;0,84623580813208;0,77155761378016;0,69152152883415;0,62962965062453;0,58497685798561;0,54331968157515;0,51523568593612;0,48950745624054;0,47458319563888;0,45768470396032;0,45075011668997;0,47695202828204;0,37567264228405;0,35210532313321;0,39155558443284;0,43869258443459;0,42096576843258;0,40718366392138;0,41023359893344
MNG;Mongolia;2,1484724920621;2,5860361430393;2,6526260018303;2,6227722560874;2,3946253106972;2,3202025594818;2,1657923193958;2,1066732707964;2,0937014124228;2,081238761283;2,1107864040173;1,8949163782799;1,6691134195207;1,518792609351;1,3698753539814;1,516977840145;1,5583688801576;1,5344347894004;1,4489773176929;1,6077290899598;1,63060681359;1,5732709374744;1,4368968191305;1,3516410950974;1,3308815420162;1,2514170576761;1,4154357945916;1,4961095430924;1,4537031935233;1,4747696631752;1,4169544012188;1,4170477224214;1,4210608163167;1,6594467108771;1,7621264222527
MOZ;Mozambique;1,2012370814038;1,1021035779135;1,2379614508777;1,1384974534983;1,1104284450902;1,1167889014209;1,0282487049149;0,79162241010184;0,89101491482988;0,76060238785972;0,8133669017972;0,77065213877476;0,73265038967068;0,75430420397753;0,7331137564749;0,71264831776071;0,63591164879198;0,61761358362255;0,56691313391045;0,52026318553376;0,50831348905129;0,63388648815213;0,67447162276712;0,67131356528261;0,66183782773918;0,611380756176;0,64236214780734;0,68330204404182;0,72807456233791;0,66040989049266;0,61878216484768;0,67388001787195;0,73998124584164;0,67496510935309;0,64932103786145
MRT;Mauritania;0,6185606029455;0,64230770172586;0,7402594103654;0,70957337100926;0,72942309693023;0,6762126475242;0,66545212722078;0,72501201131483;0,7351314864052;0,76159475043188;0,70118127147668;0,73591185682532;0,75766607438177;0,72820936788373;0,6947605653515;0,65489316644325;0,58785840017985;0,58699024357678;0,57782003220498;0,60637273082196;0,60484000373645;0,60129130576051;0,60217045201397;0,58149185425018;0,5904558231172;0,5765868389694;0,56560225386039;0,58373642253498;0,5875147249848;0,58599636360814;0,60087532122811;0,59214995708415;0,58000551707282;0,54662725103719;0,53267424941976
MTQ;Martinique;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MUS;Mauritius;0,19456279280091;0,19426285668049;0,19012153009348;0,19289844460943;0,18961830354849;0,18729997160767;0,18421126861226;0,17555896952233;0,17835976322637;0,20222278108116;0,20496749793941;0,20763472842601;0,20382772283568;0,19733968196985;0,19189111084677;0,19699292455393;0,22644840402223;0,2206803083444;0,21504014185125;0,20811041375296;0,21175797886294;0,20457039567551;0,20206318034396;0,20116410635601;0,2015788534894;0,19433790246612;0,1910366695682;0,19211026212713;0,184700161797;0,18250431971283;0,198763580081;0,20289755353846;0,19111847679661;0,19240323381727;0,18808270861314
MWI;Malawi;0,58753009701979;0,56182654312985;0,62456871656646;0,56874573772738;0,63449713166465;0,55051739560422;0,52868317118097;0,52335362990342;0,54190218123844;0,54565890223598;0,58050016367154;0,6069685570968;0,5975777942567;0,5792687964384;0,55269490348147;0,57395009669309;0,57551597485238;0,55975370623598;0,54877333456207;0,51405640405254;0,5138790379067;0,55853365281186;0,56133761468471;0,52066334874162;0,50458942309407;0,50299728453752;0,505911523078;0,5174089870021;0,53365517445394;0,55191963905215;0,54428260184869;0,55206203565687;0,54591518449583;0,52756981787282;0,53715199587497
MYS;Malaysia;0,40022619517385;0,41292854738087;0,39761219032142;0,36490773349705;0,36258648766474;0,33725286444954;0,34618784485181;0,35523388451914;0,36929999078933;0,37176895461227;0,37085063260099;0,38798271088272;0,38849674085091;0,3948194976629;0,39882834328442;0,40110240286662;0,39368084931653;0,39953781404908;0,40057903405531;0,3793240970788;0,3754862858581;0,35965695140361;0,34324482144388;0,35121954739721;0,3491299727829;0,33537823077758;0,31705593382253;0,2872401049674;0,29030540975932;0,27909744038302;0,2918969045355;0,28688571144229;0,28099429016213;0,27622727219201;0,27417423764583
NAM;Namibia;0,66143714492789;0,6185128623859;0,5768050551581;0,59247387216054;0,583167162354;0,57015936253848;0,56725901194308;0,56379966584269;0,56964494974989;0,56624917549256;0,61186532425281;0,61888711759035;0,55798302281581;0,55180790853287;0,49966318982175;0,58522910673716;0,47748285331958;0,45244219001808;0,47688743383822;0,48232716198115;0,42246319549121;0,41871615110952;0,45017053940216;0,39156461969334;0,39249487767551;0,38513781758921;0,42744622531427;0,41167907157795;0,4012270727308;0,41082604797686;0,42236782710754;0,44468325383889;0,4265899867051;0,46239737841226;0,45619064999989
NCL;New Caledonia;0,37382574713601;0,384220959661;0,38575355411922;0,39118049325993;0,39252678190772;0,34372104637916;0,37797606935985;0,34743731249945;0,35053336482828;0,32628668995641;0,3961319113959;0,39524869942889;0,42446688854668;0,44396413800511;0,38719167704458;0,40661185724359;0,38449116364569;0,37848433875036;0,36484722574153;0,35763855055274;0,42529060206246;0,40986997233676;0,40719050469362;0,43867949134895;0,52081938010008;0,49600844565301;0,51839405646299;0,46176706717434;0,61563765351682;0,61885627005172;0,68907124467206;0,59460713300859;0,53590829107832;0,52111424327505;0,53470880896213
NER;Niger;0,91794067842924;0,95786739523773;0,97525267223919;1,0295935226975;1,0420631543311;1,060021328183;1,1113397045497;1,1535054755599;1,0967554428076;1,142314595427;1,182694955763;1,1534406179945;1,1477122040264;1,1740535228974;1,2214675405053;1,1808652886065;1,1543109044551;1,1653720152029;1,1265358109716;1,1554734988052;1,054264190017;1,065375535189;1,0344448125514;1,0335337485003;1,0152713560251;1,008309514662;0,99710098476929;0,98675398233668;0,96339418957961;0,9597623467452;0,97062490469278;1,0088388868237;0,95134860627667;0,90663702753858;0,84400188429235
NGA;Nigeria;0,7356104178465;0,77401104439338;0,80415977071644;0,83075390867915;0,91249924208238;1,0021700851341;1,1184766190217;1,0188179837389;0,91159284029584;0,87376498114644;0,91339069856733;0,876025095141;0,65514209180221;0,67697320409755;0,60421830691295;0,55444373131633;0,48174105167913;0,41660704913188;0,39693976974721;0,34753926847357;0,346557665586;0,3510727994756;0,33835243901596;0,32074135990483;0,3117908067764;0,30003572434919;0,29993657071853;0,29558083570785;0,30040273391516;0,30541039393342;0,28818893483941;0,2855994088681;0,27016731597517;0,26501393339625;0,26592908387339
NIC;Nicaragua;0,51323325455211;0,45062753921336;0,49870592407867;0,5368693415735;0,53880465433678;0,48299022982442;0,45602496307288;0,47040133347843;0,47122906517088;0,48336159501964;0,48143956365955;0,47744626747223;0,48469614715194;0,50101846686543;0,47372595427559;0,45521535127542;0,45738159639787;0,44383524317856;0,42463523501862;0,44116428971689;0,43418593489717;0,43626126215958;0,42208597690698;0,40533069768523;0,404640469535;0,41470541849259;0,40197945412681;0,38494720558981;0,38666796665517;0,4087712573073;0,41614843356803;0,38983196127271;0,38188394516557;0,37066836951269;0,36155982819573
NLD;Netherlands;0,34709300276953;0,34700056735175;0,33954779631994;0,34027354915941;0,33327072475391;0,32756233245883;0,33169153117145;0,30564320667189;0,29197390152553;0,26581771205062;0,25320115611949;0,24633015220313;0,24427248839281;0,24681803580789;0,24449611648671;0,23315553793499;0,22132340299402;0,2131646460776;0,20445439363289;0,20641777001806;0,21510285911943;0,198754839418;0,19792614466283;0,19584270243334;0,18498982901378;0,18859325256841;0,18517930908096;0,17665857168688;0,16680432757858;0,15864891751991;0,15057412300225;0,14438086045833;0,12695672158517;0,11831790647242;0,11365686229389
NOR;Norway;0,22851593521307;0,20754449238732;0,1992115497827;0,20367993709804;0,20262438582897;0,19286864445717;0,18518774561042;0,18423541259346;0,18396955210733;0,18523797319645;0,1655059048111;0,16471105880649;0,15967667350326;0,16854640457466;0,16389938918433;0,15304645906406;0,15154279511406;0,150450767041;0,15380520818561;0,14926202162748;0,15571960506675;0,15027304107728;0,14513958295356;0,14557344574133;0,14216461207825;0,14168748543494;0,13854333417312;0,13472841518913;0,1317400190335;0,12693147577036;0,12486654665424;0,12199174466224;0,11602753751517;0,11155064210006;0,10589325562443
NPL;Nepal;0,65417850929228;0,60848189169905;0,60642079671209;0,58214127418587;0,57368804284382;0,57350695209457;0,55307365093388;0,53739667281683;0,53315982148119;0,52898058389971;0,50291878727392;0,4897642927692;0,48239293551945;0,48043138113987;0,45293292673594;0,44790579701144;0,42520118050506;0,4252577990427;0,41208166406004;0,410562587123;0,40844628715492;0,41086402430157;0,39922954631331;0,39973237512581;0,38477677184024;0,3686571458564;0,41116321805067;0,39827548852555;0,38972982935967;0,35612273372093;0,38975645024255;0,37879120220816;0,33937843868852;0,29175854397927;0,2786305866966
NZL;New Zealand;0,70261255138078;0,71372007082155;0,71774369838574;0,68036076561057;0,66647890370616;0,64882106297994;0,63176876247505;0,63599614380173;0,61565894576506;0,6005804480586;0,5901447884365;0,58778436869796;0,57253193950333;0,5562352018045;0,53413690849611;0,51936457091046;0,50794083467692;0,48594068169195;0,489330121321;0,47675987252244;0,47223700642432;0,45934864209831;0,46302264852029;0,4460845713261;0,4366383259775;0,41581108290741;0,39835671121775;0,39061425071341;0,37306339273476;0,37010517493491;0,3569539352769;0,34027761370275;0,31541209009998;0,30378806576372;0,30381533616848
