Tabel 1
EDGAR Country Code;Country;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
BHS;Bahamas;9,2099495252944;9,1695850537166;10,455927870236;10,226827010869;8,8511122155855;8,8913714260397;7,793086112048;8,4106799967874;8,3468248347937;8,402939785297;8,11566429581;7,0970008242167;5,8421334794141;4,4139864777031;4,2804915320697;3,8201376338733;3,9154332154554;4,4299972480394;4,4543334987519;5,0212490510689;5,0993972526977;4,6035135080626;4,0096808387315;4,0365731437802;4,3301382796496;4,8424354663259;5,2727939724873;5,2645961071721;5,9017023254143;5,3230817779275;4,224437033089;4,1534834491259;4,3987306518109;3,423984670396;3,5817431267401;3,4786078973407;4,1347086112989;4,723257930651;4,7869847861761;4,0481445300029;4,414163923423;3,1931479999692;3,5950473750689;3,7643717424894;3,8376950833763;3,7582929308256;4,0501882482168;4,354510526155;3,8917634396969;4,4812903107306;3,7624993457597;4,4273570763283;4,2995791121108;4,2903231247959;4,3797449352411
BIH;Bosnia and Herzegovina;4,2902257540058;4,3328356547319;4,185853678566;4,4495269068581;4,7540472472008;4,8428662781532;4,7917583493324;4,8889821252954;5,0394210184085;5,1692138185072;4,9753944509626;5,4200657348853;5,6076719452265;5,886440307739;6,0708746562709;6,2573905285396;6,3886540299105;5,9796637790937;5,9894971993699;6,0583952556447;7,3647126707228;6,8146967995518;5,3964459518704;4,7867798888378;1,6590874751358;1,7079701668706;1,9200623107426;3,3470653426641;4,1911261269868;4,2944052856568;5,2745085726178;5,1455016886974;5,4303170045845;5,5356924030828;5,9328330495498;6,1300969509671;6,7088555348783;7,0516018130581;7,4595989962562;7,436288349233;7,6325657568364;8,5924541371004;8,1243707978999;8,1561569691859;7,8199611025024;7,8751940402758;8,8865798979742;9,0824238169436;9,2066233003571;8,7249992086106;8,7115571565333;8,6917850882687;8,6293536583358;8,1149495057091;7,9730632804971
BLR;Belarus;10,485862089475;10,531380467226;11,011058868809;11,686688584581;12,343507079437;12,931869270316;13,245545678891;13,495037668347;13,847823657083;14,126674647812;14,401157849467;14,481674338968;14,472551453263;14,494164783318;14,385936823189;14,308132137923;14,261277754654;14,262163956976;13,969030778947;13,59209323127;14,189500069889;13,698892944725;12,570574666677;11,207153204618;9,904456125731;9,0780084638544;9,0939579877506;9,1250193882492;8,9994139097253;8,7854663743033;8,5548209887197;8,4674862046795;8,5092968893757;8,6062659627598;9,0148480815598;9,1422403393963;9,4860320612517;9,3929600914175;10,133518881722;9,8546888256876;10,400233743534;10,153282364535;10,327165087872;10,359401285787;10,276800761384;9,7607238004002;9,6733115296559;9,8706981046143;10,228140389898;10,009479797112;9,7412548785934;9,7788199495048;9,5119464672876;9,2897043889181;9,3713968751632
BLZ;Belize;1,9762318652375;2,0506304112662;2,1522247851809;2,1676051261675;2,1466861106477;2,2485118091707;2,1773525984423;2,2631048087253;2,2600348738622;2,2343218963768;2,2141780781388;2,1372413122155;2,0841637823644;2,1882320945882;2,0741625809337;2,0070160310618;2,1112827815001;1,9808996217013;1,881697444237;2,0568348809786;2,3321131388177;2,3823887166931;2,3385140449562;2,1955269185171;2,167526380759;2,0259875361693;1,8792941987439;2,2369188214021;2,2424062160041;2,2420324863725;1,9049044879534;1,9324367765127;1,9276846270875;1,9864649616393;1,8614574623846;1,898146081839;2,1721063155696;2,209997644828;2,1925136928209;2,3229936316407;2,3971095595252;2,2522115037603;2,1274925259472;2,2686365110409;2,09446200656;2,1999605735887;2,2202218412296;2,285298478166;2,2405256328343;2,5396853855285;2,3053366610834;2,3265463492587;2,3511978346988;2,3780681568421;2,4118510891434
BMU;Bermuda;3,0751318790807;3,0727275584465;3,6174910100766;3,6066420491964;3,2176843920674;3,789648349391;3,4489473536524;3,7450207688126;3,7231616050518;3,6681684413204;3,617518699728;3,1234803597119;3,0818928028606;3,157322691722;3,3644139950816;3,2669736372979;3,1832937300474;4,6230483095278;5,3268567125928;6,495722833347;4,6272340960132;4,1883612670527;3,3706439659047;3,6970075771468;3,6463920804545;3,6466068893668;3,6929448211044;3,7688267747706;3,8386391035916;3,8710100352323;2,7733147687058;2,7366521537;2,9903767882563;3,0652951584958;3,0869873675002;3,2899116537263;4,0110604166292;4,7393091230343;4,7882931352992;4,253074142523;5,2990666891204;2,8260732715924;3,2338948318377;3,5804845135336;4,821601596529;4,1704056017112;5,5308025983727;5,1195514388999;5,3871174536307;5,4250753498253;3,9575430908061;4,5125204469373;4,7280832684658;4,9464232754226;5,0946205382937
BOL;Bolivia;5,9453005565221;6,0503780119998;6,9121763214235;7,0955901954297;6,9064334176024;6,5042866880413;6,6307797387254;6,0548923980577;6,1319383176487;5,6293381701521;5,3855137178477;4,8865800490228;5,0126285200929;5,0561397768318;4,665658846315;4,6099069052547;4,1560235137709;4,2475761515727;4,2755896794537;4,4370509404007;4,292425742243;4,4778809268299;4,5751254924721;4,8044288359226;4,9919106487094;3,8905231332927;3,817481869247;4,305645920219;3,9114034888009;3,7335951842813;3,5967728881602;3,3647481647605;3,4386178775365;3,4938265647568;3,5805438320087;3,5839103294549;3,6450017993641;3,796765706992;3,8603007656949;3,9409511861764;4,2165353132313;4,2345759864499;4,34679545986;4,4529035688684;4,4845914546334;4,5114619427211;4,6024358039404;4,5941677539655;4,5894705494246;4,6042449474416;4,2656909434468;4,559756112467;4,6691400444839;4,7538707800876;5,226856667969
BRA;Brazil;3,528253493902;3,5041345385699;3,6293104997586;3,805357648028;3,9742363452782;4,0831382080072;4,3096559703737;4,3671299806555;4,3840421153355;4,4810946613618;4,6021122367822;4,3820910482816;4,3406028875482;4,2085225618373;4,2738033291171;4,3227402960487;4,4634984196402;4,4937171393991;4,5160034761234;4,499625165318;4,3470190315577;4,4502587432956;4,514671845468;4,6058774461083;4,7136637489038;4,8662671525934;4,8174723906523;4,8866367610127;4,9001164379829;4,9146708448867;4,9651663371719;4,9625628925264;5,020932687066;5,1206137696163;5,323315617431;5,3534181873351;5,3148960826115;5,3615992015195;5,4804238032471;5,2961876552969;5,6404961918321;5,7711352366063;5,8835406164919;6,007356839199;6,1142498123727;5,9876249214019;5,8188786080611;5,825651056343;5,6714230485897;5,6513521627386;5,5924107038349;5,9327336812531;5,9017991929997;5,9520446260696;5,927403748663
BRB;Barbados;2,5341681809564;2,5576425406362;2,7622126500069;2,7808968516929;2,5835679547593;2,7610492708207;2,6449207786878;2,8439158448796;2,844619526218;2,8457783060891;2,8801181608404;2,8119219976904;2,7325122595959;2,7660898283914;2,7520589595649;2,9857491968204;3,0910364128303;2,9129053532093;2,946795009851;3,2424892419052;3,2882702903669;3,1674447755069;3,1108961019557;2,9526449098659;2,8966822550508;2,9311995827852;2,8946972139279;3,2464293564155;3,4826800029434;3,5964985422438;3,1102261646985;2,9594480594769;3,0544211868539;3,152688372266;3,1233434789775;3,1627446272128;3,2873302438435;3,1590287209235;3,5844652681689;3,6032793363823;3,6528989666048;3,1362036342456;2,9826979418597;3,2707625837197;3,0377605024957;3,2109395604377;3,3943377384164;3,0721988487206;3,4099131207254;3,7185085287886;3,0096436869133;2,9553327190672;3,0929074589391;3,0757097516637;3,1558977895174
BRN;Brunei;20,945585115784;18,854524267103;22,044495415797;26,590648762879;26,520347571829;26,379779746943;29,873148212626;29,783661847886;29,340990745757;27,290340908332;30,914366854716;24,71045164018;25,66888924384;26,776666841192;25,197872111741;23,8827895003;22,302199388622;21,81517691746;22,488742188817;21,66579048178;22,611921940641;23,936365816041;24,043946074396;24,512078043504;24,312925057263;24,645411545882;25,24750838493;26,285712479428;24,028767455022;24,991088041765;25,465563326824;25,667033759759;22,768594753369;25,218999966208;23,392908955149;22,157094771016;30,583644077215;28,833862478537;34,029590052232;28,710844026264;25,675394397451;27,100459750976;25,870053236355;25,334877090528;25,472576606734;23,416171426213;24,067512031584;23,753104734349;23,986488567549;22,948597413478;28,695373945633;27,915948068861;26,226413166425;26,220092904678;25,572172544798
BTN;Bhutan;1,7900850499482;1,7664902325632;1,7541166547603;1,7372681567619;1,7224718482119;1,6964706571251;1,6903243441537;1,680608658658;1,6900725973236;1,6834226354138;1,6746143148809;1,7288467136563;1,7481913212596;1,7711547999926;1,7677631476193;1,8004401055169;1,7676504651296;1,8446208701494;1,7461113126086;1,7268735262901;2,1051534857202;1,9081983225995;1,8647601623617;1,9539139907091;2,1207158784778;2,4323164079518;2,4595409560101;2,4428919387937;2,4222594373862;2,4125778988532;2,3549304257805;2,3145513294383;2,3149490503663;2,3026728828167;2,2609603023383;2,4036874518501;2,4761112203744;2,4551869660977;2,4649047371953;2,6392595850265;2,7600376929703;3,0152638401711;2,8933832280873;3,0016320095822;3,0153105635004;3,2142842613172;3,3639581066023;3,4291026505653;3,7556288496038;3,7712315463074;3,2534277223132;3,3816328759002;3,281979755811;3,2435683366113;3,2293646876741
